Machine_ID,column,direction,latest_date,current_value,baseline_median,lsl,usl,spec_source,spec_status,cusum_alert_lower,cusum_alert_upper,control_lsl,control_usl,score_side,defect_zone_rate_pct,defect_zone_baseline_pct,margin_used_pct,health_index,margin_trend_pct_per_day,estimated_days_to_spec_out,trend_direction,early_warning_active,trend_message,alert_since,alert_active_days,recipe_hotspots,n_product_recipe_combos_affected,recipe_hotspot_concentrated,is_cause_factor
DP04,Package_Size_1,either,2026-03-30,5.0,5.0,4.9982,5.0017,control_limit_3sigma,OK,4.9996,5.0004,4.9982,5.0017,both,,,0.4,99.1,-0.009,,down,True,DP04 / PKG_F / RCP_6의 Package_Size_1에서 이론 기준값(5.0000) 대비 지속적으로 벌어지는 편차가 감지되었습니다.,2026-03-30,0.2,"[{'product_id': 'PKG_C', 'recipe_id': 'RCP_2', 'warning_count': 11}, {'product_id': 'PKG_E', 'recipe_id': 'RCP_7', 'warning_count': 10}, {'product_id': 'PKG_D', 'recipe_id': 'RCP_2', 'warning_count': 10}]",35.0,True,False
DP04,Package_Size_2,either,2026-03-30,5.0,5.0,4.9984,5.0015,control_limit_3sigma,OK,4.9996,5.0004,4.9984,5.0015,both,,,0.8,99.3,-0.027,,up,False,DP04 / PKG_D / RCP_6의 Package_Size_2 변동성이 정상 대비 지속적으로 확대되고 있습니다.,,,"[{'product_id': 'PKG_B', 'recipe_id': 'RCP_3', 'warning_count': 7}, {'product_id': 'PKG_F', 'recipe_id': 'RCP_2', 'warning_count': 7}, {'product_id': 'PKG_D', 'recipe_id': 'RCP_3', 'warning_count': 7}]",27.0,True,False
DP04,Package_Size_3,either,2026-03-30,5.0,5.0,4.9984,5.0016,control_limit_3sigma,OK,4.9996,5.0004,4.9984,5.0016,both,,,1.3,98.8,-0.079,,down,False,DP04 / PKG_A / RCP_7의 Package_Size_3에서 이론 기준값(5.0000) 대비 지속적으로 벌어지는 편차가 감지되었습니다.,,,"[{'product_id': 'PKG_D', 'recipe_id': 'RCP_9', 'warning_count': 11}, {'product_id': 'PKG_C', 'recipe_id': 'RCP_1', 'warning_count': 9}, {'product_id': 'PKG_C', 'recipe_id': 'RCP_4', 'warning_count': 7}]",31.0,True,False
DP04,Package_Size_4,either,2026-03-30,5.0,5.0,4.9983,5.0017,control_limit_3sigma,OK,4.9996,5.0004,4.9983,5.0017,both,,,1.1,96.5,0.037,,up,True,DP04 / PKG_F / RCP_6의 Package_Size_4에서 이론 기준값(5.0000) 대비 지속적으로 벌어지는 편차가 감지되었습니다.,2026-03-30,0.9,"[{'product_id': 'PKG_E', 'recipe_id': 'RCP_6', 'warning_count': 13}, {'product_id': 'PKG_A', 'recipe_id': 'RCP_3', 'warning_count': 8}, {'product_id': 'PKG_F', 'recipe_id': 'RCP_9', 'warning_count': 7}]",25.0,True,False
DP04,Power_Efficiency,down,2026-03-30,95.0017,95.0,92.0,98.0,mentor_spec+control_limit_3sigma,OK,94.8917,95.1083,94.5359,95.4641,lower,,,0.0,96.8,0.003,,up,True,DP04 / PKG_B / RCP_4의 Power_Efficiency 변동성이 정상 대비 지속적으로 확대되고 있습니다.,2026-03-29,1.1,"[{'product_id': 'PKG_E', 'recipe_id': 'RCP_2', 'warning_count': 7}, {'product_id': 'PKG_A', 'recipe_id': 'RCP_7', 'warning_count': 6}, {'product_id': 'PKG_C', 'recipe_id': 'RCP_5', 'warning_count': 6}]",24.0,True,True
DP04,Process_Time,either,2026-03-30,5.0033,5.0005,4.7024,5.2986,control_limit_3sigma,OK,,5.0701,4.7024,5.2986,both,,,1.1,97.3,-0.05,,up,True,DP04 / PKG_B / RCP_6의 Process_Time에서 정상 Baseline 대비 지속적인 상승 추세가 감지되었습니다.,2026-03-30,0.6,"[{'product_id': 'PKG_F', 'recipe_id': 'RCP_1', 'warning_count': 8}, {'product_id': 'PKG_A', 'recipe_id': 'RCP_7', 'warning_count': 7}, {'product_id': 'PKG_C', 'recipe_id': 'RCP_8', 'warning_count': 7}]",29.0,True,False
DP04,Room_Noise,either,2026-03-30,44.7118,44.9371,19.0431,70.8312,control_limit_3sigma,OK,,,19.0431,70.8312,both,,,0.9,99.2,-0.034,,,False,,,,[],,False,False
DP04,Surface_Roughness,up,2026-03-30,0.5885,0.5832,0.4878,0.6786,control_limit_3sigma,OK,,,0.4878,0.6786,upper,35.54,26.24,5.6,95.0,-0.011,,up,False,DP04 / PKG_D / RCP_1의 Surface_Roughness에서 위험 Threshold(0.5992)에 진입했습니다.,,,"[{'product_id': 'PKG_B', 'recipe_id': 'RCP_9', 'warning_count': 12}, {'product_id': 'PKG_A', 'recipe_id': 'RCP_8', 'warning_count': 12}, {'product_id': 'PKG_D', 'recipe_id': 'RCP_9', 'warning_count': 11}]",51.0,True,True
DP04,Top_Kerf,either,2026-03-30,50.0842,50.0931,49.8024,50.3837,control_limit_3sigma,OK,50.0252,50.1609,49.8024,50.3837,both,,,3.1,97.3,0.083,,up,False,DP04 / PKG_F / RCP_2의 Top_Kerf에서 정상 Baseline(최적값) 대비 높은 방향으로 지속적으로 벌어지는 편차가 감지되었습니다.,,,"[{'product_id': 'PKG_B', 'recipe_id': 'RCP_2', 'warning_count': 8}, {'product_id': 'PKG_F', 'recipe_id': 'RCP_3', 'warning_count': 6}, {'product_id': 'PKG_C', 'recipe_id': 'RCP_8', 'warning_count': 6}]",27.0,True,False
DP04,Vibration,either,2026-03-30,0.1616,0.1548,0.0905,0.2192,control_limit_3sigma,OK,,0.1698,0.0905,0.2192,both,,,10.6,86.1,0.274,326.6,up,True,DP04 / PKG_B / RCP_9의 Vibration에서 정상 Baseline 대비 지속적인 상승 추세가 감지되었습니다.,2026-03-29,1.7,"[{'product_id': 'PKG_C', 'recipe_id': 'RCP_8', 'warning_count': 18}, {'product_id': 'PKG_C', 'recipe_id': 'RCP_7', 'warning_count': 17}, {'product_id': 'PKG_B', 'recipe_id': 'RCP_4', 'warning_count': 11}]",21.0,True,False
DP04,Vision_Exposure,either,2026-03-30,7.4856,7.5019,3.1687,11.8351,control_limit_3sigma,OK,,,3.1687,11.8351,both,,,2.8,97.5,0.12,,,False,,,,[],,False,False
