type,column,group_key,baseline_method,baseline_value,bad_direction
B,Bottom_Kerf,PKG_F|RCP_6,opcond_OK_median,50.0967,
B,CLN_Time,PKG_F|RCP_6,opcond_OK_median (재분류: C->B),14.978,
B,Frequency,PKG_F|RCP_6,mentor_target,100.0,
B,Feed_Speed,PKG_F|RCP_6,mentor_target,250.0,
B,Coating_Uniformity,PKG_F|RCP_6,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",98.797,
B,Laser_Current,PKG_F|RCP_6,opcond_OK_median,8.498,
B,Laser_Voltage,PKG_F|RCP_6,opcond_OK_median,23.995,
B,Laser_Power,PKG_F|RCP_7,mentor_target,18.5,
B,Power_Efficiency,PKG_F|RCP_7,mentor_target,95.0,
B,Focus,PKG_F|RCP_7,mentor_target,0.0,
B,Beam_Diameter,PKG_F|RCP_7,opcond_OK_median,35.0005,
B,Kerf_Width_Profile,PKG_F|RCP_7,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",50.09825,
B,Top_Kerf,PKG_F|RCP_7,opcond_OK_median,50.09195,
B,Bottom_Kerf,PKG_F|RCP_7,opcond_OK_median,50.1,
B,CLN_Time,PKG_F|RCP_7,opcond_OK_median (재분류: C->B),14.971,
B,Frequency,PKG_F|RCP_7,mentor_target,100.0,
B,Feed_Speed,PKG_F|RCP_7,mentor_target,250.0,
B,Coating_Uniformity,PKG_F|RCP_7,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",98.804,
B,Laser_Current,PKG_F|RCP_7,opcond_OK_median,8.4995,
B,Laser_Voltage,PKG_F|RCP_7,opcond_OK_median,24.002,
B,Laser_Power,PKG_F|RCP_8,mentor_target,18.5,
B,Power_Efficiency,PKG_F|RCP_8,mentor_target,95.0,
B,Focus,PKG_F|RCP_8,mentor_target,0.0,
B,Beam_Diameter,PKG_F|RCP_8,opcond_OK_median,35.005,
B,Kerf_Width_Profile,PKG_F|RCP_8,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",50.08715,
B,Top_Kerf,PKG_F|RCP_8,opcond_OK_median,50.08725,
B,Bottom_Kerf,PKG_F|RCP_8,opcond_OK_median,50.0913,
B,CLN_Time,PKG_F|RCP_8,opcond_OK_median (재분류: C->B),15.0215,
B,Frequency,PKG_F|RCP_8,mentor_target,100.0,
B,Feed_Speed,PKG_F|RCP_8,mentor_target,250.0,
B,Coating_Uniformity,PKG_F|RCP_8,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",98.805,
B,Laser_Current,PKG_F|RCP_8,opcond_OK_median,8.5,
B,Laser_Voltage,PKG_F|RCP_8,opcond_OK_median,23.996,
B,Laser_Power,PKG_F|RCP_9,mentor_target,18.5,
B,Power_Efficiency,PKG_F|RCP_9,mentor_target,95.0,
B,Focus,PKG_F|RCP_9,mentor_target,0.0,
B,Beam_Diameter,PKG_F|RCP_9,opcond_OK_median,35.001,
B,Kerf_Width_Profile,PKG_F|RCP_9,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",50.0927,
B,Top_Kerf,PKG_F|RCP_9,opcond_OK_median,50.0891,
B,Bottom_Kerf,PKG_F|RCP_9,opcond_OK_median,50.0898,
B,CLN_Time,PKG_F|RCP_9,opcond_OK_median (재분류: C->B),15.016,
B,Frequency,PKG_F|RCP_9,mentor_target,100.0,
B,Feed_Speed,PKG_F|RCP_9,mentor_target,250.0,
B,Coating_Uniformity,PKG_F|RCP_9,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",98.82,
B,Laser_Current,PKG_F|RCP_9,opcond_OK_median,8.5,
B,Laser_Voltage,PKG_F|RCP_9,opcond_OK_median,23.998,
